Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Category,Product_Name,Quantity,Price,Discount,Sales,Profit,Payment_Mode,Delivery_Status,Feedback_Rating
ORD100155,2025-04-23,CUST9044,Michelle Mcbride,Male,30,Jacobton,Arkansas,North,PROD169,Furniture,Or,5,21.48,0.11,661.96,68.01,UPI,Pending,4
ORD100156,2024-08-27,CUST7831,Martha Morales,Female,37,West Johnville,Maryland,South,PROD187,Electronics,Wait,6,164.36,0.01,801.19,152.6,UPI,Cancelled,3
ORD100157,2025-08-12,CUST1759,James Mitchell,Female,48,Coxside,Arkansas,West,PROD561,Clothing,Poor,4,335.09,0.25,652.75,-64.06,Card,Cancelled,3
ORD100158,2025-02-28,CUST2015,James Terry,Male,33,South Jamesmouth,North Dakota,South,PROD599,Furniture,Also,1,376.21,0.22,526.12,180.61,Card,Delivered,4
ORD100159,2025-10-14,CUST8791,Shari Ware,Male,48,Briannaland,South Carolina,North,PROD513,Clothing,Meet,3,168.77,0.05,814.25,88.11,UPI,Pending,2
ORD100160,2026-03-27,CUST5812,Patricia Alexander,Female,32,Port Stephanie,Delaware,East,PROD114,Clothing,Quickly,1,169.04,0.02,434.21,141.13,UPI,Pending,1
ORD100161,2025-07-20,CUST4110,John Simmons,Male,52,North Randy,North Carolina,East,PROD656,Food,Once,6,462.92,0.13,891.55,75.0,UPI,Cancelled,1
ORD100162,2026-04-19,CUST7549,Mark Anthony,Male,65,Sarahfurt,Missouri,East,PROD426,Clothing,Parent,1,385.02,0.21,66.21,72.49,UPI,Cancelled,2
ORD100163,2026-04-03,CUST7468,Kathy Wood,Female,19,East Gabrielborough,Wyoming,East,PROD307,Clothing,Decade,7,29.28,0.19,808.53,204.74,Card,Cancelled,1
ORD100164,2024-07-11,CUST9560,Pamela Campbell,Female,31,Judyshire,Oregon,East,PROD299,Furniture,Feel,3,328.49,0.18,787.69,177.5,Cash,Delivered,4
ORD100165,2024-06-28,CUST8422,Richard Lane,Female,45,East Kennethstad,Alaska,North,PROD293,Furniture,Language,7,386.92,0.27,245.52,180.86,Card,Cancelled,5
ORD100166,2025-01-01,CUST9498,Marcus Salazar,Female,51,Kirkshire,Florida,North,PROD434,Food,Woman,4,135.78,0.14,341.22,226.42,Cash,Pending,5
ORD100167,2025-11-10,CUST3548,Jane Miller,Male,29,New Julie,Arizona,North,PROD762,Furniture,These,6,490.11,0.22,523.32,229.5,UPI,Pending,1
ORD100168,2024-11-20,CUST6469,Stephanie Ayers,Female,43,East Kevin,Hawaii,North,PROD939,Furniture,I,5,348.65,0.17,725.53,235.96,Card,Delivered,4
ORD100169,2025-09-21,CUST5854,Christina Raymond,Male,30,West Kimberly,Colorado,West,PROD300,Electronics,Economic,5,349.97,0.29,562.35,-7.28,Card,Delivered,1
ORD100170,2024-08-24,CUST9159,Michele Blevins,Male,26,Davidport,Maryland,North,PROD413,Clothing,Situation,10,140.56,0.01,855.14,19.82,Card,Pending,2
ORD100171,2024-10-13,CUST4381,Dr. James Ibarra,Female,24,Davidport,Texas,North,PROD874,Food,Choose,9,74.47,0.23,812.69,39.47,Cash,Cancelled,4
ORD100172,2024-06-08,CUST4935,Chase Ashley,Female,54,East Robert,Delaware,East,PROD563,Electronics,Place,6,407.03,0.2,549.77,-53.38,UPI,Delivered,4
ORD100173,2026-04-21,CUST8889,Holly Ellis,Male,24,South Tara,Iowa,East,PROD869,Clothing,Reality,7,271.02,0.18,530.25,34.78,Cash,Delivered,2
ORD100174,2024-06-08,CUST2991,Pamela Powell,Male,57,Martinland,Illinois,South,PROD574,Clothing,Ask,6,419.69,0.14,398.16,209.73,UPI,Delivered,3
ORD100175,2025-08-26,CUST3583,Grant Johnson,Female,43,New Jason,Illinois,North,PROD601,Electronics,Wait,5,227.29,0.3,168.28,165.1,Cash,Cancelled,4
ORD100176,2025-09-30,CUST7124,Mark Walker,Female,39,South Johnny,California,East,PROD285,Furniture,Week,9,265.07,0.02,748.55,-11.76,Cash,Cancelled,3
ORD100177,2024-10-28,CUST7260,Lisa Phillips,Female,39,Hernandezburgh,Minnesota,North,PROD670,Clothing,Section,3,53.59,0.0,725.6,-58.04,Cash,Cancelled,4
ORD100178,2025-07-23,CUST9242,Nichole Roy,Female,43,North William,Indiana,South,PROD603,Electronics,Scene,6,427.73,0.14,227.94,58.64,Card,Delivered,5
ORD100179,2025-01-27,CUST4470,Lisa Green,Female,18,New Michael,Michigan,South,PROD809,Furniture,Early,2,192.34,0.03,458.91,-50.76,UPI,Cancelled,5
ORD100180,2025-09-04,CUST1275,Rachel Daniel,Female,34,East Martinton,New Hampshire,West,PROD492,Electronics,Experience,2,491.4,0.22,658.75,43.92,Cash,Pending,4
ORD100181,2025-05-09,CUST4369,Jorge Benson,Male,61,Shepherdfort,Indiana,South,PROD529,Furniture,Of,6,75.0,0.13,310.43,225.02,UPI,Delivered,1
ORD100182,2025-01-27,CUST8263,Wendy Levine,Male,53,South Michaelport,Maine,East,PROD537,Electronics,Senior,9,104.57,0.23,735.34,-40.05,Cash,Cancelled,3
ORD100183,2025-11-16,CUST6477,Johnny Riley,Male,55,Russellstad,Kentucky,East,PROD441,Furniture,Rest,2,191.96,0.1,98.75,99.45,Card,Cancelled,5
ORD100184,2025-06-04,CUST9646,Jacob Mueller,Male,24,East Kathryn,New York,East,PROD204,Electronics,Tough,10,237.71,0.19,635.51,273.75,Card,Delivered,5
ORD100185,2026-02-15,CUST2958,Natalie Carter,Male,38,East Jessicaborough,Rhode Island,South,PROD890,Furniture,Establish,6,348.91,0.03,583.84,299.49,Card,Delivered,5
ORD100186,2025-06-15,CUST9160,Mathew Lopez,Female,40,Wardborough,New Mexico,South,PROD136,Electronics,Along,1,138.14,0.24,145.97,163.92,Card,Cancelled,4
ORD100187,2025-10-24,CUST6021,Alyssa Martinez DVM,Male,40,Tinachester,Idaho,East,PROD834,Furniture,Today,4,322.9,0.01,620.64,193.12,Cash,Cancelled,4
ORD100188,2024-12-05,CUST3283,Amanda Swanson,Female,29,Kimmouth,Minnesota,South,PROD388,Electronics,Agreement,4,301.72,0.24,258.9,229.02,Cash,Delivered,3
ORD100189,2026-01-30,CUST1576,Courtney Atkins,Male,26,Kristinside,South Dakota,West,PROD845,Food,Lose,6,389.08,0.01,128.12,107.54,Card,Pending,2
ORD100190,2025-07-15,CUST9522,Victor Norris,Male,19,West Christopher,Utah,South,PROD515,Food,There,6,134.27,0.17,348.67,-97.84,UPI,Cancelled,2
ORD100191,2024-10-02,CUST1135,Kathy Wood PhD,Male,60,Tiffanyburgh,Nebraska,West,PROD107,Electronics,Cultural,3,94.84,0.01,931.71,-14.41,Card,Pending,3
ORD100192,2025-10-24,CUST7230,Amy Fitzgerald,Female,33,Clarkside,Arkansas,North,PROD472,Electronics,Prove,5,421.3,0.11,169.37,68.81,UPI,Cancelled,4
ORD100193,2025-06-07,CUST2620,Angela Robinson,Male,32,Hollandmouth,Arkansas,East,PROD844,Food,Upon,7,494.8,0.2,875.33,30.07,UPI,Delivered,3
ORD100194,2024-10-13,CUST3228,William Peterson,Male,65,Henryfort,Rhode Island,North,PROD902,Food,Situation,5,417.8,0.23,859.59,-24.32,Cash,Delivered,2
ORD100195,2024-10-22,CUST8461,Lori Robbins,Male,19,Whiteview,Illinois,North,PROD876,Electronics,Eight,6,442.53,0.23,228.28,-15.54,Card,Pending,2
ORD100196,2024-07-06,CUST7708,Kimberly Johnson,Male,23,Kimberlyshire,Maryland,North,PROD564,Electronics,Color,9,332.35,0.28,102.72,251.76,Card,Cancelled,2
ORD100197,2024-10-27,CUST8562,Maria Miller,Female,49,Lindahaven,Alaska,West,PROD323,Electronics,Though,4,222.73,0.2,210.48,24.5,Card,Cancelled,3
ORD100198,2026-03-08,CUST3642,Angela Woods,Male,54,Thomasfort,Montana,West,PROD681,Furniture,Ready,6,169.15,0.01,978.98,135.44,UPI,Pending,2
ORD100199,2025-04-12,CUST8556,William Duran,Female,49,West Jennifer,Alaska,North,PROD268,Furniture,Close,7,198.28,0.03,650.52,28.17,Card,Pending,2
ORD100200,2025-01-02,CUST4325,Amy Davis,Male,46,New Janet,Delaware,West,PROD814,Food,We,8,156.27,0.12,274.83,126.36,Card,Cancelled,1
ORD100201,2025-11-01,CUST7816,Heidi Grant,Male,31,Port Scott,South Dakota,West,PROD228,Clothing,Occur,6,444.52,0.2,227.39,48.63,UPI,Pending,4
ORD100202,2024-07-15,CUST9593,Lauren Wallace,Female,26,Port Micheletown,Rhode Island,South,PROD758,Clothing,Word,2,122.55,0.13,792.29,20.85,Card,Delivered,3
ORD100203,2024-07-04,CUST2053,Willie Harrington,Female,34,Robertberg,New Mexico,West,PROD141,Furniture,Eat,3,27.11,0.07,585.02,90.78,UPI,Pending,4
ORD100204,2026-02-16,CUST2571,Frederick Le,Male,47,Heidimouth,Minnesota,East,PROD117,Electronics,Never,5,148.83,0.2,599.22,166.21,Card,Delivered,4
ORD100205,2026-01-17,CUST9513,Luke Snyder,Female,33,Samanthatown,Pennsylvania,North,PROD379,Furniture,Official,5,336.43,0.17,907.53,235.11,UPI,Delivered,4
ORD100206,2025-05-23,CUST3780,Stacey Boyd,Female,57,Mendozaville,Nebraska,East,PROD719,Furniture,Send,9,354.47,0.05,937.79,161.38,Card,Delivered,5
ORD100207,2026-04-23,CUST3511,Lisa Wilson,Male,62,Lake Matthew,Texas,East,PROD230,Food,Color,2,76.72,0.23,696.46,76.37,Cash,Pending,1
ORD100208,2026-04-14,CUST5068,Rebecca Cortez,Male,35,Russellburgh,Ohio,South,PROD479,Furniture,Five,7,91.39,0.17,571.16,298.91,UPI,Pending,2
ORD100209,2024-07-15,CUST4934,Michele Lawson,Male,27,New Henry,Hawaii,West,PROD226,Clothing,Poor,2,379.02,0.28,186.01,220.92,UPI,Pending,3
ORD100210,2024-11-29,CUST5487,Jocelyn Jones,Female,47,Tiffanyside,Louisiana,East,PROD851,Food,Hospital,2,317.65,0.09,942.7,164.29,Cash,Delivered,4
ORD100211,2025-04-22,CUST2220,Patricia Wallace,Female,57,South Richardport,Pennsylvania,West,PROD944,Furniture,Similar,4,245.2,0.16,163.63,284.52,Cash,Pending,4
ORD100212,2025-05-09,CUST6203,Elizabeth Chung MD,Female,52,Nicoleshire,New Jersey,East,PROD868,Electronics,Behind,5,41.13,0.02,710.5,-56.82,Cash,Cancelled,2
ORD100213,2024-07-11,CUST2431,Michael Reyes,Male,38,Teresastad,Virginia,North,PROD435,Electronics,Prevent,10,64.48,0.28,451.21,59.53,Cash,Cancelled,4
ORD100214,2024-09-25,CUST3936,Tiffany Mccarthy,Male,34,Cherylville,Massachusetts,West,PROD977,Clothing,Stay,8,46.13,0.0,514.48,14.76,Card,Cancelled,4
ORD100215,2024-05-29,CUST6397,Jason Williams,Female,51,East Brandon,New Hampshire,South,PROD618,Food,Court,6,481.59,0.14,880.92,99.94,Card,Pending,1
ORD100216,2024-12-02,CUST6095,Michael Davis,Male,38,South Lindamouth,South Dakota,West,PROD139,Electronics,Talk,6,35.52,0.2,195.54,-10.55,UPI,Cancelled,2
ORD100217,2025-11-02,CUST2911,Ronald West,Male,45,Jonathanborough,Maine,South,PROD559,Electronics,Himself,4,498.66,0.09,571.57,210.6,Card,Cancelled,4
ORD100218,2024-07-14,CUST5089,Donald Thompson,Female,38,North Isaacport,Georgia,North,PROD348,Clothing,Eight,7,419.31,0.17,603.62,-88.07,Cash,Cancelled,5
ORD100219,2025-07-28,CUST1985,Daniel Brown,Male,42,Petersenview,New Hampshire,South,PROD568,Food,Against,8,201.26,0.25,724.69,-62.76,Cash,Delivered,2
ORD100220,2025-08-03,CUST9889,Nicholas Herman,Female,32,Codyberg,South Dakota,South,PROD958,Electronics,Discuss,3,244.42,0.07,541.77,223.74,Cash,Cancelled,1
ORD100221,2024-12-19,CUST9683,Nicholas Kelly,Female,30,Lake Wendyside,Louisiana,West,PROD685,Clothing,Determine,7,219.22,0.19,617.15,148.16,Card,Pending,5
ORD100222,2025-07-25,CUST9208,Eric Graves,Female,36,Laurastad,Alaska,East,PROD724,Electronics,Example,2,341.94,0.17,220.01,107.84,UPI,Pending,4
ORD100223,2025-07-18,CUST3708,Amanda Rice,Male,20,Kempstad,Missouri,East,PROD764,Food,Ball,5,156.62,0.07,188.48,276.47,Cash,Pending,1
ORD100224,2025-03-17,CUST7842,Cameron Wilson,Female,49,West Jocelyn,Michigan,North,PROD736,Clothing,Operation,2,309.25,0.27,310.4,118.69,Card,Delivered,1
ORD100225,2025-05-28,CUST2309,Brenda Smith,Male,49,North Sarah,Massachusetts,South,PROD271,Food,Break,4,482.13,0.06,126.16,240.6,Cash,Pending,2
ORD100226,2024-07-13,CUST6946,Daniel Smith,Male,21,New Alyssa,Wyoming,West,PROD747,Food,Best,8,149.06,0.24,178.19,237.41,UPI,Cancelled,3
ORD100227,2025-01-27,CUST8935,Benjamin Harrison,Male,64,Kellyfort,Oklahoma,East,PROD730,Electronics,Painting,8,322.13,0.19,582.62,93.84,UPI,Cancelled,5
ORD100228,2025-04-23,CUST2691,Jenna Wallace,Female,51,Melvinbury,Maine,West,PROD874,Electronics,Take,2,495.99,0.09,917.11,59.94,Cash,Delivered,3
ORD100229,2024-12-16,CUST8242,Elizabeth Duke,Female,26,Wrightside,Idaho,North,PROD333,Clothing,Measure,7,165.5,0.01,642.91,-18.16,UPI,Cancelled,4
ORD100230,2025-10-26,CUST6449,Kenneth Miller,Female,47,North Michelehaven,Massachusetts,North,PROD257,Electronics,Less,1,31.46,0.23,449.55,58.37,Cash,Delivered,3
ORD100231,2024-05-30,CUST9241,Tiffany Christensen,Female,58,Port Johnmouth,Indiana,North,PROD919,Furniture,Stuff,6,301.32,0.22,795.56,-57.99,Cash,Pending,4
ORD100232,2026-01-10,CUST2423,Steven Wilson,Male,61,Cooperchester,Nebraska,West,PROD163,Clothing,Mean,2,143.49,0.07,720.95,240.68,UPI,Pending,2
ORD100233,2024-10-26,CUST3527,Vanessa Sanders,Female,29,Jonathonmouth,Rhode Island,West,PROD236,Electronics,General,10,126.27,0.21,294.55,257.93,Card,Pending,5
ORD100234,2024-11-20,CUST1108,Jeremy Wright,Male,58,Wendytown,Tennessee,East,PROD550,Food,Go,8,321.65,0.06,180.2,78.94,UPI,Cancelled,3
ORD100235,2025-12-30,CUST6838,Wendy Gray DVM,Female,35,North Christopher,New York,North,PROD495,Food,Anything,6,301.53,0.17,983.13,162.45,UPI,Cancelled,4
ORD100236,2026-01-12,CUST8559,Nathan Garcia,Female,29,Lake Katrinahaven,Vermont,South,PROD413,Clothing,Street,1,408.21,0.24,363.89,20.27,Card,Pending,2
ORD100237,2025-12-13,CUST4508,Tyler Graves,Female,54,South Mallory,Indiana,East,PROD548,Electronics,Same,2,180.52,0.01,285.07,-63.67,UPI,Pending,3
ORD100238,2025-01-24,CUST8683,Megan Schroeder,Female,47,Alexishaven,New Jersey,North,PROD854,Electronics,Letter,2,470.89,0.2,143.09,210.4,Cash,Pending,4
ORD100239,2024-08-30,CUST9819,Jacqueline Hernandez,Male,62,North Robertbury,Massachusetts,South,PROD475,Clothing,Pattern,3,142.09,0.28,949.88,191.14,Card,Delivered,5
ORD100240,2026-01-24,CUST8382,Michael Duncan,Male,22,Alisonstad,North Carolina,West,PROD486,Furniture,Agreement,3,227.34,0.03,826.9,-48.61,Card,Pending,1
ORD100241,2024-09-02,CUST5558,Jacqueline Brown,Male,29,West Adrienneview,South Carolina,West,PROD183,Furniture,Daughter,3,463.08,0.13,762.8,123.16,Cash,Delivered,4
ORD100242,2025-10-06,CUST9356,Kenneth Martin,Male,57,South Wayneton,Indiana,East,PROD756,Clothing,Include,1,352.65,0.19,211.81,54.43,Card,Cancelled,3
ORD100243,2025-05-31,CUST8422,Angela Thomas,Male,27,North Aliciaburgh,Wyoming,East,PROD968,Furniture,Authority,10,373.1,0.24,308.18,-25.24,Card,Pending,5
ORD100244,2025-12-27,CUST9960,Philip Hodge,Female,47,Robertsonville,Florida,East,PROD966,Electronics,Change,1,103.53,0.15,139.38,-3.26,Card,Pending,2
ORD100245,2024-08-25,CUST6544,Paul Washington,Female,62,Melissaside,Kentucky,North,PROD771,Clothing,Force,10,170.08,0.04,426.74,104.73,UPI,Delivered,3
ORD100246,2025-12-30,CUST3358,Amy Holmes,Female,26,Marissamouth,Wisconsin,West,PROD369,Clothing,Benefit,7,327.46,0.12,83.78,210.35,UPI,Pending,4
ORD100247,2026-03-16,CUST3058,Renee Martin,Male,62,Jenkinsberg,Wyoming,West,PROD357,Furniture,Raise,6,190.96,0.3,241.34,280.59,UPI,Pending,1
ORD100248,2025-07-24,CUST1086,Anthony Cantu,Male,56,Mccarthyton,Massachusetts,East,PROD646,Food,Adult,2,477.51,0.12,705.93,27.45,Card,Pending,5
ORD100249,2025-07-27,CUST4633,Elizabeth Williams,Female,37,Beckerfort,Louisiana,South,PROD790,Clothing,Local,6,54.66,0.21,583.59,236.94,Card,Pending,2
ORD100250,2024-10-25,CUST1550,Todd Clayton,Male,61,North Stephen,Delaware,East,PROD395,Food,Part,1,273.51,0.22,275.85,75.87,UPI,Pending,1
ORD100251,2025-10-12,CUST3907,Tammy Wheeler,Female,51,Lestershire,New York,North,PROD530,Furniture,Performance,10,446.82,0.28,850.33,278.26,UPI,Cancelled,1
ORD100252,2024-04-25,CUST2227,Sara Rodriguez,Male,52,Peckstad,Wyoming,South,PROD451,Electronics,Maybe,2,291.62,0.06,105.61,74.28,Card,Cancelled,2
ORD100253,2024-12-07,CUST9599,Janet Larson,Female,37,Ericatown,New Hampshire,West,PROD884,Electronics,Blood,8,485.22,0.1,759.91,258.53,UPI,Cancelled,3
ORD100254,2025-04-06,CUST4838,Christopher Allen,Male,24,West Anthony,Illinois,North,PROD123,Electronics,Perhaps,10,487.33,0.17,635.97,127.61,Cash,Cancelled,2
ORD100255,2025-07-16,CUST9231,Kimberly Wilcox,Male,40,New Claytonport,Tennessee,East,PROD759,Food,My,7,425.39,0.09,290.27,-86.24,Cash,Pending,1
ORD100256,2024-12-03,CUST7557,Tiffany Horton,Male,31,Walkermouth,Virginia,East,PROD361,Food,Poor,2,312.38,0.23,604.68,67.08,UPI,Cancelled,2
ORD100257,2025-02-13,CUST9322,Robert Nelson,Female,27,East Gabriel,Ohio,West,PROD695,Clothing,Full,3,387.98,0.26,272.31,161.78,Card,Cancelled,2
ORD100258,2026-03-18,CUST1481,John Carrillo,Female,30,East Scottfort,California,East,PROD873,Food,Republican,3,24.85,0.26,785.68,129.94,UPI,Delivered,4
ORD100259,2025-04-25,CUST8365,David Simon,Female,25,Tonyfort,Idaho,West,PROD382,Electronics,Apply,7,218.12,0.04,237.56,-41.16,Card,Delivered,1
ORD100260,2025-04-13,CUST6094,Jennifer Watson DDS,Male,44,North Peggyfort,Colorado,East,PROD803,Electronics,Study,8,50.32,0.05,749.63,239.19,Cash,Delivered,3
ORD100261,2026-01-20,CUST9469,Brittany Bush,Male,53,Patriciaberg,Texas,South,PROD996,Clothing,Couple,1,250.94,0.14,863.23,44.69,Cash,Pending,2
ORD100262,2026-02-03,CUST7058,Victoria Williamson,Female,35,Matthewchester,Oregon,North,PROD814,Food,Term,9,52.51,0.21,222.71,273.73,UPI,Pending,3
ORD100263,2025-06-02,CUST3677,Samuel Cook,Female,20,Andrewbury,Illinois,West,PROD220,Electronics,Mind,8,489.16,0.17,221.02,192.33,Card,Cancelled,5
ORD100264,2025-06-06,CUST2406,Sonia Romero,Male,41,Brianport,New Hampshire,South,PROD130,Electronics,Evidence,4,336.18,0.19,587.0,-67.72,Cash,Cancelled,5
ORD100265,2025-09-29,CUST1369,Caitlin Morrison DDS,Male,51,Lynchmouth,New Mexico,South,PROD486,Food,Explain,5,367.24,0.17,473.92,42.69,UPI,Cancelled,4
ORD100266,2026-02-27,CUST8972,William Bullock,Male,59,Smithfort,New York,South,PROD346,Furniture,Leave,10,436.99,0.28,55.4,130.96,UPI,Cancelled,2
ORD100267,2024-10-25,CUST1025,Christopher Holland,Female,57,Lake Brandy,Pennsylvania,North,PROD772,Food,Simply,7,252.52,0.15,495.79,182.77,Cash,Cancelled,4
ORD100268,2025-12-31,CUST4004,Steve Love,Female,28,Lake Haileyborough,Pennsylvania,East,PROD592,Food,Finish,8,97.5,0.21,362.47,-52.7,UPI,Delivered,1
ORD100269,2026-03-06,CUST1623,Desiree Fernandez,Female,47,Townsendfurt,Michigan,East,PROD717,Furniture,Program,6,320.29,0.24,819.09,215.97,UPI,Pending,5
ORD100270,2024-10-08,CUST1977,Jennifer Smith,Male,50,East Jamieshire,Maryland,East,PROD138,Food,Nature,4,365.48,0.05,272.06,203.71,Cash,Delivered,1
ORD100271,2025-11-09,CUST8659,Dennis Graves,Female,65,Pamelaborough,Pennsylvania,South,PROD479,Electronics,Clear,1,158.5,0.18,120.27,-60.91,Card,Delivered,2
ORD100272,2026-03-31,CUST8201,John Tucker,Male,52,Stephensonchester,Iowa,West,PROD721,Clothing,Security,10,199.6,0.24,627.15,29.37,Card,Pending,3
ORD100273,2026-01-17,CUST6933,Alicia Freeman,Female,55,North Michael,Minnesota,East,PROD935,Clothing,Audience,9,379.64,0.16,418.48,72.94,Cash,Delivered,3
ORD100274,2025-07-15,CUST9405,Jessica Russell,Male,34,Martinezstad,Indiana,South,PROD671,Furniture,Young,6,170.96,0.17,642.2,-73.69,Cash,Delivered,2
ORD100275,2024-06-17,CUST2332,Sonya Jarvis,Male,22,New Paul,Alabama,West,PROD427,Clothing,Near,2,205.9,0.17,469.96,243.25,UPI,Pending,3
ORD100276,2026-02-16,CUST6727,Rachel Gilbert,Male,48,West Stephanieville,Tennessee,East,PROD644,Clothing,Return,8,153.32,0.16,129.6,134.51,Cash,Delivered,3
ORD100277,2025-02-04,CUST3964,Cesar Bennett,Male,46,West Haley,Massachusetts,North,PROD204,Food,May,5,164.57,0.08,303.45,138.96,Cash,Pending,1
ORD100278,2025-01-14,CUST6373,Terri Howard,Female,47,Lake Lindsey,Maryland,North,PROD944,Electronics,Magazine,1,383.75,0.3,604.12,31.82,Cash,Cancelled,4
ORD100279,2025-09-18,CUST1626,Christopher Wagner,Male,22,Martinezburgh,New York,East,PROD946,Clothing,Stop,5,319.89,0.29,998.91,214.79,UPI,Pending,1
ORD100280,2024-05-22,CUST1778,Lindsay Ross,Male,63,Veronicashire,Michigan,West,PROD445,Furniture,Music,7,340.72,0.05,581.66,188.07,Cash,Cancelled,4
ORD100281,2024-10-11,CUST9415,Robert Ray,Female,32,Markmouth,Nevada,East,PROD297,Electronics,Shake,1,81.9,0.23,828.64,126.71,Card,Cancelled,3
ORD100282,2025-02-04,CUST2301,Tina Fowler,Female,49,Sheaview,Georgia,East,PROD780,Clothing,Protect,3,176.06,0.12,545.96,141.99,UPI,Pending,3
ORD100283,2025-01-29,CUST1788,Chase Schneider,Male,53,Lambport,Virginia,West,PROD730,Electronics,Dream,8,210.28,0.3,380.21,146.73,UPI,Delivered,1
ORD100284,2025-05-03,CUST9599,Justin Robinson,Female,51,West Andrewtown,Wyoming,South,PROD412,Food,Truth,6,340.16,0.2,360.88,278.33,Card,Pending,3
ORD100285,2025-11-12,CUST2430,Suzanne Hendrix,Male,27,West Jennifer,Delaware,West,PROD418,Clothing,Send,2,277.08,0.25,627.17,245.44,Card,Cancelled,4
ORD100286,2024-08-24,CUST2136,David Young,Male,37,East Cody,Mississippi,West,PROD699,Food,Bill,1,291.7,0.09,741.39,87.04,UPI,Delivered,1
ORD100287,2025-09-06,CUST5775,Bernard Williams,Female,48,South Craigville,Wisconsin,South,PROD364,Clothing,Suggest,8,406.62,0.26,458.54,156.17,Card,Cancelled,5
ORD100288,2025-07-29,CUST4367,Stephen Mcgee,Female,59,Ramirezfurt,Texas,East,PROD690,Furniture,Every,10,104.33,0.01,813.2,31.71,Card,Pending,3
ORD100289,2026-04-05,CUST8066,Margaret Gonzales,Female,57,Riosmouth,Texas,East,PROD645,Food,Keep,1,60.87,0.01,693.93,105.46,Card,Pending,5
ORD100290,2024-07-02,CUST5105,Elizabeth Schmidt,Female,50,South Jill,Minnesota,North,PROD320,Food,Bar,8,483.18,0.26,162.31,58.49,Cash,Pending,5
ORD100291,2025-06-05,CUST9038,Anita Griffin,Female,58,East Corey,Nevada,South,PROD477,Electronics,Analysis,4,492.97,0.11,721.36,139.2,Card,Delivered,4
ORD100292,2025-08-02,CUST1007,Joann Scott,Male,19,Lake Gwendolynside,Colorado,North,PROD500,Clothing,East,7,182.54,0.03,313.14,126.63,UPI,Delivered,3
ORD100293,2024-04-29,CUST2510,Carrie Jones,Female,45,South Brettton,Nevada,South,PROD308,Electronics,Page,6,226.05,0.12,554.32,169.69,Card,Delivered,4
ORD100294,2024-10-24,CUST3640,Cassandra Tate,Female,41,North Mary,Nebraska,West,PROD408,Food,Personal,6,304.22,0.05,337.72,179.06,UPI,Delivered,5
ORD100295,2024-05-09,CUST4893,Ryan Alvarez,Male,47,Danielsland,New Jersey,West,PROD822,Electronics,Once,5,314.94,0.04,860.32,285.59,Card,Delivered,4
ORD100296,2026-02-16,CUST6346,Cody Paul,Male,25,Wigginsborough,Michigan,West,PROD974,Food,Marriage,8,446.34,0.18,270.7,68.09,UPI,Cancelled,1
ORD100297,2025-01-24,CUST5051,Jonathan Foley,Male,36,Jessehaven,Georgia,South,PROD994,Clothing,Should,3,28.48,0.06,989.45,298.34,UPI,Delivered,1
ORD100298,2024-11-30,CUST3741,Jerry Brown,Female,23,North Lindsayton,Michigan,East,PROD207,Electronics,Throughout,1,223.59,0.02,388.16,-76.38,Card,Delivered,4
ORD100299,2024-06-15,CUST1768,Jeffrey Lloyd,Male,46,Port Michaelchester,North Carolina,North,PROD700,Food,Your,4,237.89,0.2,563.67,-98.89,Card,Pending,1
ORD100300,2025-01-26,CUST5166,David Thomas,Female,56,New Sherryview,North Carolina,South,PROD483,Electronics,Letter,4,92.6,0.24,46.05,217.11,UPI,Delivered,3
ORD100301,2026-03-13,CUST3994,Maria Brown,Female,42,Leeton,Nevada,South,PROD429,Clothing,Defense,4,216.36,0.28,946.92,-79.6,Card,Cancelled,5
ORD100302,2025-02-03,CUST9246,Randy Ball,Female,27,Andersonberg,New York,South,PROD679,Furniture,Game,10,270.36,0.25,379.85,-42.21,Card,Delivered,4
